example_id,text,category
tr_061a604dc5,Does the top-up need verified?,verify_top_up
tr_006bf2c53d,Why did the funds for one of my purchase come back to my account?,reverted_card_payment?
tr_a9972fb15d,€1 was in my statement as an extra fee.,extra_charge_on_statement
tr_5541f8304b,Where is my money that I transfered?!,balance_not_updated_after_bank_transfer
tr_25bdd00d06,I have lost my credit card in the ATM!,card_swallowed
tr_dc982006b5,"My funds are low, can I auto top up?",automatic_top_up
tr_21ca405bf7,Where do i verify a top-up card?,verify_top_up
tr_3a68c77cb1,What does the decline message mean,declined_transfer
tr_81db810970,I am not able to make a purchase because there is an issue with my card,reverted_card_payment?
tr_6e8e55cac6,What are ways to test why my card might not be working?,card_not_working
tr_ed54a8eca0,How old do kids have to be to open an account?,age_limit
tr_883bba633d,I need to reset the passcode.,passcode_forgotten
tr_d5f897370a,I have a transfer that is still pending.,pending_transfer
tr_ccf4ad4c4f,I received a message from a seller stating they hadn't received my money even though it definitely came out of my account. The money has now been deposited back into my account. Please get this resolved as soon as possible.,reverted_card_payment?
tr_142d7b486f,Can I top up for free using a European card?,top_up_by_card_charge
tr_931ca1d97f,my exchange rate looks wrong for my last payment,card_payment_wrong_exchange_rate
tr_6c6cc17cbf,I need a quick transfer from China.  How long would that take?,transfer_timing
tr_1d66db1d1e,"I don't know what's wrong with my card, but it has not worked at multiple places today.",card_not_working
tr_b047f6afff,"My card payment is showing up as pending for a very long time, what's going on with that, it should be going through at some point?",pending_card_payment
tr_752e790499,How do I activate and link my new card?,card_linking
tr_124a9f24b9,Are there virtual cards,getting_virtual_card
tr_017c07c9c2,How long will it take to deliver to the US?,card_delivery_estimate
tr_9ff047eb1b,"I have been double charged for a couple of things this week, and would appreciate a refund for the duplicate charges.",transaction_charged_twice
tr_8cf5932ddf,How do I go about exchanging currencies with this app?,exchange_via_app
tr_9044189b6a,There is a debit paymet that I don't recognize.,direct_debit_payment_not_recognised
tr_f4900ba653,How do I get my card out of the ATM?,card_swallowed
tr_f21899baa5,"
Where can I withdraw money from?",atm_support
tr_9622a92a27,how do i add money from my amex card to top up,supported_cards_and_currencies
tr_0ae6390ef1,My top-up appears to be pending.,pending_top_up
tr_bf9213f460,There is a direct debit charge on my account that I don't recognize.,direct_debit_payment_not_recognised
tr_658b8ee5a8,What are the reasons that my mortgage payment won't go through? I'm getting an error and don't know how to correct to get this transfer to go through.,failed_transfer
tr_7ac14c948d,I can get my identification verified.,unable_to_verify_identity
tr_79e72741cc,"I decided I no long want something that I ordered, and want a refund. How do I go about doing that?",request_refund
tr_4851a74226,I need to cancel a transaction.,cancel_transfer
tr_20c73412d6,Show me how to verify my identity?,verify_my_identity
tr_f7b3f23bc4,My throwaway virtual card won't work,virtual_card_not_working
tr_c3058c951a,The disposable cards - what are they for?,get_disposable_virtual_card
tr_ac2ddf8d2a,How can I see the progress of delivery of the card that was sent?,card_arrival
tr_1391626a70,I want to top up my account. What payment methods are supported?,supported_cards_and_currencies
tr_c3804dce4b,I don't recognize this payment,card_payment_not_recognised
tr_ae04ba0ea2,would a visa or mastercard be more suited to me?,visa_or_mastercard
tr_eb4fc45f56,Why was I charged extra when paying with card?,card_payment_fee_charged
tr_a10d4050ae,What is your exchange rate between UK pounds and Russian rubles for my last transaction,card_payment_wrong_exchange_rate
tr_545af377bd,My card is not working at stores.,declined_card_payment
tr_462e697e9d,My transfer seems to be too expensive.,transfer_fee_charged
tr_22b4eabfe1,My recipient hasn't received the money,transfer_not_received_by_recipient
tr_1a95a165c2,Why do I have to give you my drivers license,why_verify_identity
tr_04959bfc0a,I changed my mind on something I purchased through you and I need the transaction canceled and a refund as soon as possible. Can you help me please?,request_refund
tr_1e00fcb3ce,My app is showing a cash balance that I did not receive.,cash_withdrawal_not_recognised
tr_3ef2dedaa4,I want to return an item for a refund can I do that?,request_refund
tr_314f6beb34,how long should I expect to wait for my card to arrive?,card_delivery_estimate
tr_c08e0ac7ec,"I tried topping off my account with a card, but the money is not in my account despite the charge going through",topping_up_by_card
tr_dc72b652af,My top up isnt working,top_up_failed
tr_b4fcba7797,What is not accepted in order for me to top up my account?,top_up_by_cash_or_cheque
tr_334e2b8a43,How long do I have to wait for Europe transfers?,transfer_timing
tr_16df0894d5,Is it possible to have a discount for exchanging currency frequently?,exchange_charge
tr_c5b0bab5a6,What exactly is the exchange fee?,exchange_charge
tr_3761941a64,What do I do if the ATM took my card?,card_swallowed
tr_aed6210970,"I Submitted a cheque couple of days ago, nothing happened to my account yet.What could be the possible issue?",balance_not_updated_after_cheque_or_cash_deposit
tr_36020b60b1,Is there a top-up fee if you add money in USD?,top_up_by_card_charge
tr_bff910659b,Card delivery services? Where?,order_physical_card
tr_e862b43500,why is there a fee for the transfer I made?,transfer_fee_charged
tr_008732bc68,"Hello, I have recently made a purchase and have decided to cancel my purchase. Is there any way that you can cancel that transaction for me so I can get the money back? It's very important.",request_refund
tr_e93da22e3c,"I don't want this account anymore, how do I delete it?",terminate_account
tr_049bdc0a00,"Apple pay is not accepting my American Express card, can you assist me with this problem?",apple_pay_or_google_pay
tr_303c7310cd,I need a new login code,passcode_forgotten
tr_d101034833,Why won't my card accept any transactions?,card_not_working
tr_8b2091fe33,My app shows a direct debit that isn't mine.,direct_debit_payment_not_recognised
tr_6934aa5680,Why is there a verification to identity,why_verify_identity
tr_c2ddf98551,Asked for $100 but only got $20. Why would this happen?,wrong_amount_of_cash_received
tr_d67339ab39,I am still currently waiting for the cash that has been deposited into the account this morning.,balance_not_updated_after_cheque_or_cash_deposit
tr_18c8c321e1,What is the process for getting an actual physical card?,order_physical_card
tr_5f0277e157,How long do deposits take to appear? I've been waiting for more than a week and need the money!,balance_not_updated_after_cheque_or_cash_deposit
tr_dfb5840dbb,What are your supported countries?,country_support
tr_de0fdb4f01,"i need a refund from you because the merchant is refusing, can you do that?",Refund_not_showing_up
tr_f720d35352,"Given a choice, I'd rather have Mastercard.",visa_or_mastercard
tr_189d89e47d,"phone is gone, what should i do",lost_or_stolen_phone
tr_317105d4ef,My transfer didn't arrive to the recipient,transfer_not_received_by_recipient
tr_8d313603c4,"My ID verification hasn't gone through yet, but can I use my account anyway?",why_verify_identity
tr_e19dd73fd5,Please delete the duplicate payment that was made to my account. One payment is still pending and I do not want to pay twice.,transaction_charged_twice
tr_6737aa83ac,Extra charge during transfer,transfer_fee_charged
tr_e11cfde56a,Is it possible to order a card?,order_physical_card
tr_a226ff6fdb,What do I need to do to link my new card for my account?,card_linking
tr_4fed5d2940,Are you only able to get a card if you're in the UK?,country_support
tr_5d77468489,Why is my transfer pending?,pending_transfer
tr_1c8bbeaedc,I need to know where I can withdraw money.,atm_support
tr_a8efe7dd7b,How can I top up with a cheque?,top_up_by_cash_or_cheque
tr_1c29e0c42a,What types of currencies do you accept?,supported_cards_and_currencies
tr_5325ef5ba0,I need to change a transfer.,cancel_transfer
tr_f817b90a97,I ordered my card a couple weeks ago and haven't received it yet. When can I expect it?,card_delivery_estimate
tr_1fd76bf487,How do I find my new pin?,get_physical_card
tr_2a8af1bb06,My card's expiration date is close.,card_about_to_expire
tr_c2f37b6036,My card still hasn't been delivered,card_arrival
tr_5e959d2f68,How does my top-up got cancelled?,top_up_reverted
tr_02f1516f9b,"I have to transfer money over to my mother, and I have tried numerous times and all that keeps happening is error messages.",beneficiary_not_allowed
tr_2bb3593fc8,I just got refunded for my purchase over two weeks ago,reverted_card_payment?
tr_3034c13de5,Do you let me choose between Visa and Mastercard?,visa_or_mastercard
tr_bcff005518,Can I track when my card will be delivered?,card_arrival
tr_46fefb478d,how long will it take for my transfer to stop pending,pending_transfer
tr_6742ee1aa5,can you assist me in activating my card?,activate_my_card
tr_32614017f0,Will you tell me how to exchange USD for GBP in the app?,exchange_via_app
tr_2d6775faed,The app is showing a cash withdrawal that I didn't make.,cash_withdrawal_not_recognised
tr_df8ed96503,How do I cancel a transaction?,cancel_transfer
tr_b68c21f1c0,Could you tell me what your exchange rates are?,exchange_rate
tr_f3e01d19b4,Do I get charged for withdrawals?,cash_withdrawal_charge
tr_92fb82e419,I would like to cancel my order.,request_refund
tr_3f2c7a2b7c,I'm not happy with the services I'm getting with this company. Can you please delete my account?,terminate_account
tr_f2ba234a20,Can I get a new card in China?,card_about_to_expire
tr_fd4a8c166e,i would like to dispute a direct debit payment,direct_debit_payment_not_recognised
tr_19de627993,Why do I have a transaction showing multiple times?,transaction_charged_twice
tr_24e93e6edb,my pin hasn't arrived in the post! How do I cancel it or get a new one?,get_physical_card
tr_f8aff5142c,Why is the exchange rate wrong for my cash withdrawal?,wrong_exchange_rate_for_cash_withdrawal
tr_fab21689ee,Why do you guys need to verify my identity?,why_verify_identity
tr_415eee97d9,What's the reason my new card hasn't come?,card_arrival
tr_02136383ad,"I do not need GBP, I need AUD, how do I convert it?",exchange_via_app
tr_c7b7784a83,I do not have the information to verify my identify.,unable_to_verify_identity
tr_1858a08cec,I made a transfer to my friend earlier and she hasn't received it yet.  What's the hold up?,transfer_not_received_by_recipient
tr_37b6169de5,There is not a refund in my statement.,Refund_not_showing_up
tr_c055e8c7bb,I want to have multiple currencies in my account if possible.,fiat_currency_support
tr_5aff37228f,Today I was out eating and my card was declined. Why's that?,card_not_working
tr_d3f63236c3,I am worried that too much time has gone by for a transfer to be completed.,transfer_not_received_by_recipient
tr_192f60cb57,My account transfer was not cleared.,beneficiary_not_allowed
